INFO 2021-08-10 09:17:11,229 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 637 Watching for file changes with StatReloader
DEBUG 2021-08-10 09:31:23,500 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/urllib/error.py first seen with mtime 1627394840.0
DEBUG 2021-08-10 09:31:23,500 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/ipv6.py first seen with mtime 1628446504.8949432
DEBUG 2021-08-10 09:31:23,500 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/_sitebuiltins.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,500 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/utils.py first seen with mtime 1628446504.84688
DEBUG 2021-08-10 09:31:23,500 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/xml/dom/domreg.py first seen with mtime 1627394842.0
DEBUG 2021-08-10 09:31:23,500 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/__future__.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,500 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/simplejson/errors.py first seen with mtime 1628446331.0119834
DEBUG 2021-08-10 09:31:23,500 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/abc.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,500 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/subprocess.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,500 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/click/decorators.py first seen with mtime 1628447788.80804
DEBUG 2021-08-10 09:31:23,500 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/http/multipartparser.py first seen with mtime 1628446504.8802354
DEBUG 2021-08-10 09:31:23,500 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/models/functions/text.py first seen with mtime 1628446504.8670614
DEBUG 2021-08-10 09:31:23,500 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/selectors.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,500 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/jinja2/filters.py first seen with mtime 1628446330.9153402
DEBUG 2021-08-10 09:31:23,500 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/apps/__init__.py first seen with mtime 1628446504.2467353
DEBUG 2021-08-10 09:31:23,500 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/charset_normalizer/models.py first seen with mtime 1628160452.560244
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/template/defaultfilters.py first seen with mtime 1628446504.883317
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/auth/decorators.py first seen with mtime 1628446504.4859345
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/coreapi/codecs/display.py first seen with mtime 1628446330.9939559
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/models/functions/window.py first seen with mtime 1628446504.8672001
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/models/query_utils.py first seen with mtime 1628446504.863496
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/lib-dynload/binascii.cpython-37m-darwin.so first seen with mtime 1628156263.6529357
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/views/decorators/csrf.py first seen with mtime 1628446504.8999465
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/requests/status_codes.py first seen with mtime 1628160452.5792725
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/models/fields/files.py first seen with mtime 1628446504.8645308
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/json/decoder.py first seen with mtime 1627394840.0
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/click/utils.py first seen with mtime 1628447788.8102982
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/concurrent/futures/__init__.py first seen with mtime 1627394839.0
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/idna/core.py first seen with mtime 1628160452.5178473
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/sqlparse/__init__.py first seen with mtime 1602184477.0
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /Users/jeonghwan-yong/Desktop/pratics/server_dev/todo/admin.py first seen with mtime 1628409005.7718232
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/auth/tokens.py first seen with mtime 1628446504.4873555
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/staticfiles/finders.py first seen with mtime 1628446504.8285038
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/click/globals.py first seen with mtime 1628447788.8085573
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/core/files/uploadhandler.py first seen with mtime 1628446504.8370185
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/coreschema/schemas.py first seen with mtime 1628446330.9822571
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/sites/__init__.py first seen with mtime 1628446504.794291
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/ipaddress.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/email/mime/nonmultipart.py first seen with mtime 1627394839.0
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/mixins.py first seen with mtime 1628391678.8500335
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/pkg_resources/__init__.py first seen with mtime 1611449382.0
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/rest_framework/schemas/openapi.py first seen with mtime 1628391678.8727067
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/pytz/__init__.py first seen with mtime 1612215422.0
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/asyncio/__init__.py first seen with mtime 1627394838.0
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/migrations/operations/utils.py first seen with mtime 1628446504.8599732
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/dates.py first seen with mtime 1628446504.8927407
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/yaml/parser.py first seen with mtime 1628447788.7719936
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/html/parser.py first seen with mtime 1627394840.0
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/ctypes/__init__.py first seen with mtime 1627394840.0
DEBUG 2021-08-10 09:31:23,501 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/collections/__init__.py first seen with mtime 1627394839.0
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/yaml/error.py first seen with mtime 1628447788.7680695
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/templatetags/cache.py first seen with mtime 1628446504.8869781
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/pkg_resources/_vendor/packaging/__about__.py first seen with mtime 1611449382.0
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/queue.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/asyncio/base_tasks.py first seen with mtime 1627394838.0
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/test/testcases.py first seen with mtime 1628446504.889266
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/requests/exceptions.py first seen with mtime 1628160452.5780692
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/migrations/operations/__init__.py first seen with mtime 1628446504.8590353
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/uritemplate/__init__.py first seen with mtime 1628446330.9709795
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/dispatch/__init__.py first seen with mtime 1628446504.8692935
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/contextlib.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/log.py first seen with mtime 1628446504.895379
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/charset_normalizer/version.py first seen with mtime 1628160452.5606523
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/asyncio/base_events.py first seen with mtime 1627394838.0
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/asgiref/compatibility.py first seen with mtime 1628446503.5388758
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/urls/resolvers.py first seen with mtime 1628446504.8905585
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/locale.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/forms/formsets.py first seen with mtime 1628446504.870709
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/messages/__init__.py first seen with mtime 1628446504.692081
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/click/exceptions.py first seen with mtime 1628447788.8082368
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/sessions/middleware.py first seen with mtime 1628446504.7582965
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/views/generic/dates.py first seen with mtime 1628446504.9010668
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/json/scanner.py first seen with mtime 1627394840.0
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/yaml/tokens.py first seen with mtime 1628447788.7690778
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/charset_normalizer/assets/__init__.py first seen with mtime 1628160452.5608416
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/colorama/ansi.py first seen with mtime 1628160452.6508782
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/views/i18n.py first seen with mtime 1628446504.8991182
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/models/sql/__init__.py first seen with mtime 1628446504.867348
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/corsheaders/conf.py first seen with mtime 1628444890.4161828
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/sqlparse/engine/statement_splitter.py first seen with mtime 1602184477.0
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/sre_constants.py first seen with mtime 1627394833.0
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/contrib/messages/api.py first seen with mtime 1628446504.692226
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/db/backends/base/creation.py first seen with mtime 1628446504.8482091
DEBUG 2021-08-10 09:31:23,502 /opt/anaconda3/envs/practice/lib/python3.7/site-packages/django/utils/autoreload.py 379 File /opt/anaconda3/envs/practice/lib/python3.7/urllib/response.py first seen with mtime 1627394840.0
